Q1-Location,Q2-Price,Rooms,0,Bathrooms,Car Parks,Q6-Property Type,Q8-Furnishing
10,1296,,,,,2,
10,79,3,1,4,1,14,2
10,436,4,2,5,2,12,2
23,195,5,0,8,,8,2
34,38,2,0,2,,33,1
22,277,4,0,2,1,12,2
43,393,3,0,2,1,3,2
6,10,3,1,3,,7,
23,53,1,1,1,1,14,1
11,968,6,0,7,,10,2
13,115,3,0,2,,12,1
13,38,3,0,2,,14,1
16,341,3,0,2,2,48,2
16,821,3,0,2,2,48,3
16,384,4,0,3,2,18,3
16,917,4,0,3,2,48,3
11,2196,4,1,5,4,12,2
11,124,5,1,6,,2,2
17,466,3,0,2,2,48,3
23,15,3,1,3,,12,1
13,68,3,1,4,,3,1
11,2197,5,1,6,,12,2
11,745,4,2,5,3,12,2
11,1468,4,1,5,,12,2
29,161,5,1,6,,4,3
29,161,5,1,6,,4,3
11,2198,3,1,4,3,12,2
11,2199,4,1,5,3,12,2
11,2200,4,2,6,,12,2
11,51,5,1,5,,37,2
11,898,5,1,6,,4,2
11,898,5,1,5,,4,2
11,12,5,1,6,,37,2
5,357,3,0,2,1,28,2
5,90,3,0,2,1,28,2
5,90,2,0,2,1,28,2
11,1467,3,1,4,3,12,2
11,647,5,1,6,,4,2
11,45,5,2,7,,4,2
22,190,3,1,2,2,12,
8,296,3,0,2,1,14,3
22,456,3,0,2,1,36,2
22,456,3,0,2,1,36,2
11,2196,4,1,5,,12,2
11,675,4,1,5,,43,2
23,1478,3,1,4,3,12,2
8,296,3,0,2,1,14,3
13,61,2,0,2,,14,2
1,2201,1,1,1,,11,1
1,2202,2,1,2,,1,1
1,259,2,1,2,,1,1
1,4,2,1,2,,1,1
11,6,4,1,5,3,14,2
3,533,3,0,2,1,14,1
11,44,4,1,6,3,43,2
11,54,4,1,5,5,15,2
11,44,4,1,6,3,43,2
7,512,2,0,2,2,14,1
11,147,3,1,4,2,14,2
11,87,3,1,4,2,14,2
11,250,1,1,2,,15,1
11,111,1,1,2,1,15,1
11,125,4,2,7,3,43,2
18,448,1,0,1,1,16,1
17,701,3,0,2,1,6,2
45,38,5,0,5,,34,2
16,6,5,1,6,,34,3
21,1036,3,0,2,,12,
30,125,9,0,8,,10,2
34,146,6,0,6,,34,2
16,490,6,1,6,,10,2
27,41,3,1,3,3,15,1
12,160,4,0,4,3,39,2
3,763,3,0,2,1,14,1
16,266,3,0,2,3,26,3
4,116,6,0,4,,13,2
1,116,1,0,1,1,14,2
1,1384,2,1,2,1,14,2
24,2203,4,0,4,4,24,1
1,102,2,1,2,2,14,2
24,116,1,0,1,1,11,1
19,435,4,0,3,,18,2
34,357,1,0,1,,1,4
34,129,1,0,1,,1,4
11,786,3,0,2,,1,1
11,231,3,0,2,,11,1
11,178,3,2,5,,12,2
9,2204,3,0,2,,11,2
19,125,5,1,6,,8,2
6,195,5,1,6,6,8,3
34,51,,,,,11,3
34,151,3,1,5,2,3,2
21,1371,1,1,2,1,1,1
28,378,,,,,38,
7,95,4,1,5,2,12,1
9,10,3,1,3,2,1,1
34,2205,4,1,5,3,12,2
28,2106,,,,,38,
9,145,3,1,3,2,1,2
10,125,4,1,5,,12,2
34,202,4,1,6,3,12,2
41,2206,1,0,1,1,12,2
21,2207,1,1,2,1,1,3
6,195,5,0,4,,2,4
34,84,5,1,5,,4,2
1,36,1,1,2,,1,2
5,52,3,1,3,3,12,2
2,481,6,0,6,,2,2
2,192,,,,,2,
2,13,4,2,7,3,2,2
5,114,6,1,7,2,13,3
8,32,6,1,7,4,4,1
34,2208,4,1,6,3,12,1
38,95,5,0,3,6,4,1
34,222,3,0,2,,11,1
1,1795,2,0,2,,1,1
1,95,2,0,2,,1,2
4,34,8,0,8,7,2,2
5,202,6,1,7,3,9,3
9,2209,4,1,5,6,3,2
4,84,8,1,9,6,2,2
9,2210,3,1,4,,12,2
2,45,3,1,4,2,9,2
34,2211,4,1,6,3,12,1
4,12,6,1,8,8,8,3
23,124,4,1,4,7,59,
4,653,4,0,4,2,12,
4,468,4,0,3,2,12,2
34,202,4,1,5,3,29,
1,272,3,2,4,2,12,2
23,441,8,1,6,5,8,2
1,157,5,0,5,2,1,
22,456,1,0,1,1,1,
23,276,5,2,6,7,2,
23,12,4,1,5,3,3,2
5,116,4,0,3,2,4,
5,435,3,0,2,1,28,
15,512,3,0,2,,12,2
5,123,5,0,5,2,37,3
15,512,3,0,2,,12,2
23,103,5,0,5,4,8,2
27,518,3,0,2,2,3,3
8,930,2,0,1,,6,3
8,930,2,0,1,,6,3
38,35,5,0,3,3,8,2
27,259,5,0,3,,5,2
30,53,3,0,2,2,1,2
11,2212,4,1,5,3,3,2
30,381,3,0,2,2,1,2
18,38,1,0,1,,11,2
18,1240,1,0,1,,11,2
1,112,2,0,2,1,11,1
22,207,3,0,2,2,11,2
1,115,2,0,1,,11,2
1,106,3,0,,,11,2
25,106,3,0,,,11,2
25,477,2,0,1,,11,2
25,115,2,0,1,,11,2
32,357,3,1,3,2,3,2
32,357,3,1,3,2,3,2
11,149,3,0,2,,14,2
25,68,2,0,1,,14,2
25,458,2,0,1,,14,2
16,2213,3,0,2,2,11,3
15,1265,3,0,2,,14,
11,282,3,0,2,2,18,2
46,8,1,0,1,1,18,2
13,8,1,0,1,1,18,2
46,393,2,0,1,1,18,2
13,393,2,0,1,1,18,2
20,316,3,1,3,2,3,2
15,1265,3,0,2,,12,
29,489,4,0,5,,4,
16,449,4,0,3,,18,
27,66,3,1,3,2,14,2
5,374,3,0,2,3,3,1
16,126,3,0,1,1,48,2
5,9,5,0,5,2,21,3
4,2214,3,0,2,2,1,2
4,66,3,0,2,2,1,2
4,673,2,0,2,2,1,2
4,97,3,1,3,2,1,1
4,778,3,0,2,,1,2
30,688,4,0,2,,4,2
51,300,3,1,2,,3,1
51,448,2,0,2,1,3,3
57,1154,3,0,2,2,1,2
57,966,3,0,2,2,1,2
33,285,1,0,,1,1,1
4,381,3,0,2,2,3,2
4,645,3,0,2,2,12,2
16,79,6,0,6,,13,2
16,1,5,0,5,,13,2
16,129,3,0,2,,13,2
16,283,6,0,5,,21,2
7,195,7,0,4,4,59,2
15,491,3,0,2,1,14,2
10,573,4,1,4,5,12,
1,316,1,0,,1,1,
43,200,,,,,2,
3,2215,3,1,5,2,3,1
18,115,2,0,2,1,16,1
1,9,2,0,2,1,16,2
11,25,3,0,2,2,14,2
11,17,3,1,4,2,14,2
15,96,3,1,4,2,14,2
15,197,2,1,3,2,14,2
15,362,2,1,3,2,14,2
15,231,2,1,3,2,14,2
15,78,3,1,4,3,14,2
15,94,3,2,4,3,14,3
21,115,2,1,2,2,12,1
4,26,3,0,2,1,14,2
5,547,6,0,5,,37,
2,17,3,0,1,,1,1
24,116,,,,,1,1
18,90,3,0,2,1,12,
18,547,6,0,5,,37,
15,400,3,0,2,,12,3
10,1696,3,1,3,,14,
22,65,4,0,2,2,3,3
5,547,6,0,5,,37,
23,1112,5,0,4,,18,
11,242,3,1,2,1,1,1
11,111,3,0,2,2,1,1
15,38,2,2,2,2,15,2
15,74,3,1,4,2,12,3
49,90,3,0,2,2,15,2
4,784,6,1,7,10,8,1
4,51,5,1,6,4,2,1
15,753,6,0,3,4,8,1
1,12,4,2,6,2,29,2
6,385,3,0,2,,14,
1,108,2,1,2,1,30,1
18,693,3,0,2,1,3,3
4,787,3,0,2,1,14,3
45,392,3,0,2,3,3,2
6,1003,3,0,2,,14,
22,2216,3,0,2,1,11,3
29,14,5,1,6,,4,3
29,202,4,1,6,,4,
7,512,3,0,2,,28,2
31,397,3,0,2,1,12,2
20,393,3,0,2,2,14,2
17,190,3,0,2,,28,2
45,384,3,1,2,3,3,2
38,149,3,0,2,,5,
12,283,3,1,3,,7,2
32,456,1,0,1,1,1,2
22,134,2,1,2,2,12,1
14,79,5,0,6,,4,3
32,213,3,0,2,2,1,2
2,2217,7,0,8,,2,
3,41,1,0,1,3,1,1
4,90,4,0,2,2,14,2
11,2218,3,1,4,,12,2
3,61,2,0,2,,1,2
11,14,5,1,6,,4,1
3,384,1,0,1,,1,2
11,617,,,,,38,
11,968,6,1,7,,2,1
11,77,3,1,3,,1,2
11,115,2,0,2,,1,1
3,116,2,0,2,,1,1
3,38,2,0,2,,1,1
3,61,2,0,2,,1,1
3,74,2,0,2,,1,1
3,116,3,0,2,,1,1
3,115,2,0,2,,12,
11,202,3,1,4,,12,
11,48,3,1,4,,12,2
11,2219,3,1,4,,12,2
11,200,6,0,6,,4,2
34,1928,4,1,5,,4,2
3,108,2,0,2,,1,1
3,38,2,0,2,,1,1
11,176,4,1,6,,14,2
11,283,3,1,4,,3,
3,244,1,0,1,3,1,1
3,247,1,0,1,,1,1
11,107,3,1,4,,12,
11,1797,3,0,3,,12,
11,1151,3,0,3,,12,
3,108,2,0,2,,1,
11,7,3,1,4,,12,2
11,62,3,0,3,,12,2
33,27,4,1,5,,46,
11,108,2,0,2,,1,
11,106,3,1,4,,12,2
11,77,3,1,4,,12,
11,761,6,1,9,,2,2
3,116,3,0,2,,1,2
3,41,1,0,1,3,1,1
11,80,1,1,1,,1,1
11,95,3,1,5,,1,2
4,285,4,0,2,2,12,
11,867,4,2,6,,12,
45,188,3,0,2,2,3,
57,2220,2,0,2,1,11,2
33,74,2,0,2,2,12,1
8,123,5,0,4,,18,
27,299,3,0,2,2,1,2
68,2221,3,0,4,2,12,
1,200,5,2,7,5,16,2
9,2,4,1,4,3,2,2
14,242,2,0,2,,16,2
30,134,3,0,2,,14,
24,,3,1,4,1,3,1
11,7,4,1,4,2,12,2
11,47,3,0,2,1,12,2
11,17,3,1,3,3,12,1
11,48,3,1,4,2,12,
11,34,4,1,4,3,12,2
11,95,5,1,5,3,43,2
11,512,1,0,1,1,1,1
27,174,5,0,4,,7,2
27,48,5,0,5,,13,1
40,53,3,0,2,2,14,1
40,544,3,1,2,2,14,2
45,285,3,0,2,1,14,2
40,736,3,1,2,2,14,2
16,249,2,0,2,1,7,2
45,134,3,0,3,2,33,2
22,588,3,0,2,1,12,3
4,,2,1,2,1,12,1
33,397,1,0,1,1,1,2
33,134,1,0,2,1,1,
23,195,4,0,5,4,12,2
23,195,4,0,5,4,12,2
24,,3,1,4,1,3,1
45,391,3,0,2,2,3,2
3,147,3,0,4,3,12,2
16,1348,3,0,2,,55,
16,433,3,0,2,,7,2
28,208,9,0,10,,2,2
11,1695,3,1,3,,14,
29,236,3,0,2,1,14,2
4,520,3,0,2,1,36,2
15,396,2,0,1,,14,
5,79,3,1,3,2,12,1
4,620,3,0,2,1,3,2
20,285,3,0,2,2,12,1
1,1804,2,0,2,2,12,2
4,883,3,0,2,2,12,3
1,1608,4,0,4,3,11,4
25,178,2,0,2,1,1,
11,38,3,1,2,2,3,1
11,38,3,1,2,2,3,1
47,52,3,0,2,1,3,1
29,826,3,1,2,1,12,2
29,24,5,2,4,3,9,2
29,450,4,0,3,2,18,3
29,51,4,1,3,,4,1
29,364,3,1,2,2,3,1
25,78,2,0,2,,1,
29,433,2,0,2,1,14,2
29,43,3,1,4,2,14,1
29,357,3,0,2,,14,
22,357,3,0,2,1,1,
5,299,2,0,2,1,12,1
45,219,3,0,2,1,12,2
16,285,3,0,2,1,3,2
15,364,3,0,2,2,12,2
4,374,4,0,3,,7,2
45,391,3,0,2,2,3,2
12,93,5,0,6,,18,
16,213,4,0,3,,7,2
16,134,4,0,3,,7,3
16,446,4,0,3,,7,2
16,111,4,0,3,,7,2
16,725,3,0,2,,7,2
16,250,4,0,3,,7,2
16,38,4,0,4,,7,1
16,66,4,0,3,,7,3
16,250,4,0,3,,7,3
16,47,4,0,3,,7,2
16,188,3,0,2,,7,2
1,38,2,0,,,1,2
16,47,4,0,3,,5,2
16,282,3,0,2,,7,2
16,512,4,0,3,,7,2
16,697,4,0,3,,7,2
16,52,4,0,3,,5,3
16,390,4,0,3,,7,2
40,445,4,1,3,,7,2
16,116,5,0,3,,19,2
16,80,4,0,3,,7,3
40,433,3,0,2,,7,2
16,78,5,0,3,,19,2
16,247,4,0,3,,7,2
11,449,3,0,2,1,12,
2,416,5,0,,,38,
4,704,3,0,2,1,28,
11,66,3,0,2,1,12,
47,520,3,0,2,1,36,2
45,443,3,1,2,3,3,2
22,20,3,0,2,2,12,2
30,1052,3,0,2,,68,1
16,93,5,1,6,,4,2
17,150,3,0,2,1,12,1
3,20,4,0,3,1,12,2
16,77,5,0,5,,4,2
11,435,3,0,2,1,12,
14,47,4,1,5,3,3,3
22,129,4,0,2,2,3,2
4,1574,3,0,2,,14,
15,448,3,0,,1,15,2
4,79,5,0,3,,19,2
16,236,3,0,2,2,39,2
4,74,4,0,3,2,18,2
11,80,3,0,2,2,14,2
24,149,3,0,2,,1,1
18,512,1,0,1,,14,1
4,53,3,0,3,1,12,
1,123,2,0,2,1,3,1
4,207,3,0,2,1,12,3
8,61,3,1,3,,7,2
15,247,3,0,2,1,1,3
5,115,3,1,3,3,12,
23,18,3,0,2,2,35,1
33,181,5,2,5,2,34,2
23,116,2,0,2,1,1,
23,1,2,0,2,1,16,2
12,27,5,1,6,,13,
23,19,3,1,3,,16,1
40,87,3,1,4,,35,2
1,54,3,1,3,3,1,1
23,247,1,0,1,1,1,1
23,288,3,1,5,2,1,1
33,867,6,1,7,2,9,2
16,290,3,0,2,,26,2
29,1668,3,0,3,1,12,1
29,2222,,,,,38,
29,123,3,1,4,,14,2
29,701,3,0,2,1,28,
29,285,2,0,2,1,14,2
29,436,4,1,4,,9,1
29,384,3,0,3,1,14,2
23,147,4,0,3,,7,3
6,5,6,1,5,,2,2
20,468,2,1,2,2,14,3
20,74,3,1,4,2,3,3
23,185,4,1,3,,19,2
20,149,2,1,2,3,14,3
20,657,2,1,2,1,14,3
23,575,3,1,3,,7,2
1,125,4,1,5,2,3,1
1,19,2,0,2,1,16,1
24,62,3,1,3,1,3,1
34,126,1,0,1,,1,1
20,285,3,0,2,1,1,3
11,1151,3,0,2,2,12,2
11,154,3,1,3,2,12,1
11,38,4,0,4,3,12,2
14,266,3,0,2,1,3,2
11,968,5,1,6,1,2,2
11,108,4,0,4,3,3,1
34,249,1,0,1,,1,1
3,115,2,0,2,1,12,1
11,34,5,0,6,3,12,1
11,80,3,0,2,1,12,1
11,4,3,0,2,,12,1
11,80,3,0,2,1,12,2
11,2223,3,0,4,3,11,2
11,1,3,1,3,,12,2
11,796,3,0,3,,1,2
11,288,3,0,3,,1,2
25,80,1,0,1,,14,2
32,47,4,0,3,2,7,2
41,2191,1,1,1,1,12,1
41,2224,2,0,2,,12,1
41,2225,1,1,1,1,12,1
41,17,2,0,2,2,3,1
11,125,5,1,6,,34,2
11,125,5,1,6,,64,2
6,123,2,1,2,,1,1
34,784,7,1,6,,59,2
11,114,4,1,5,2,12,1
33,,4,0,5,1,42,3
33,,4,0,5,1,42,3
23,23,3,0,3,1,29,2
17,90,3,1,3,,12,1
17,285,3,1,2,,12,2
32,90,3,0,2,2,7,2
1,35,3,1,5,2,16,2
49,107,5,0,4,4,12,2
15,66,2,2,2,2,15,3
4,316,5,0,5,4,4,
1,1,3,0,2,1,16,1
4,393,3,0,2,1,1,2
17,129,3,1,2,,12,2
23,465,4,1,6,,9,2
1,6,2,1,2,1,16,1
1,259,1,0,1,1,11,1
63,176,4,1,5,2,34,2
7,703,2,0,1,1,12,3
4,134,,,,,7,2
23,12,4,1,6,,35,2
24,115,3,0,2,1,12,2
52,376,5,1,7,,8,2
23,36,3,1,5,,3,2
23,44,4,1,6,,3,2
52,483,4,1,6,,52,2
10,240,,,,,49,
10,124,5,1,6,,8,2
52,175,5,1,7,,8,2
23,77,3,1,5,2,14,1
1,134,1,0,1,,1,1
49,409,2,1,2,1,14,3
10,162,7,1,8,,10,2
23,647,4,1,6,6,3,
11,392,3,0,2,1,1,2
11,47,3,0,2,1,12,1
11,436,4,1,6,3,3,
1,43,2,1,2,1,1,1
11,532,1,0,1,2,1,1
11,188,1,0,2,1,1,1
32,375,5,0,6,,2,3
1,147,1,0,1,,1,
1,2226,2,0,2,1,1,1
14,41,2,0,2,,17,1
14,241,2,1,2,2,11,2
7,2227,3,0,2,2,12,2
22,1396,3,0,3,2,24,2
22,469,3,0,3,2,24,2
63,144,5,0,6,3,2,2
8,80,4,0,3,,7,2
11,2228,3,1,3,2,12,2
34,511,1,0,1,,61,1
30,392,4,0,3,2,12,
1,57,3,0,4,,16,2
22,17,4,1,5,,20,2
1,283,3,1,3,,16,1
4,95,5,1,7,,9,3
52,13,11,0,11,6,10,1
18,53,2,1,2,,12,1
1,674,4,1,,,3,2
1,2229,3,1,3,,3,2
24,384,3,1,2,,3,1
9,2230,4,1,3,,12,2
9,93,4,1,4,,18,2
9,617,5,1,6,,3,
9,2231,5,1,6,,3,2
1,1248,3,1,4,1,3,2
49,61,3,1,3,1,3,1
49,108,3,1,3,,3,2
33,95,3,1,4,,35,2
9,2232,4,1,4,,3,2
9,2232,4,1,4,,3,2
49,107,4,1,5,,3,2
1,2233,5,1,6,,3,2
33,123,3,1,4,,3,3
1,2234,5,2,6,3,3,2
52,1935,,,,,38,
7,12,4,1,5,,34,2
38,477,3,0,2,,4,
38,401,5,0,2,,18,
51,1827,4,1,5,,9,3
51,1827,4,1,5,,9,3
38,250,4,0,3,,18,
27,829,3,0,2,,68,2
53,43,4,1,5,,37,1
25,110,2,1,3,,12,
19,48,6,0,7,3,37,3
1,48,4,1,5,2,12,1
33,190,2,0,2,1,1,
18,1,2,0,2,2,1,1
1,108,3,0,2,1,1,1
29,126,3,0,2,1,6,2
22,341,3,1,3,2,14,2
22,188,2,1,2,2,3,2
22,52,3,0,2,2,14,1
3,285,3,0,2,1,12,1
29,52,3,0,4,,28,2
30,448,3,0,2,1,6,2
4,190,2,0,1,,11,2
57,645,3,0,2,2,11,1
23,240,4,1,5,,2,
22,128,3,0,2,2,14,2
21,10,2,0,3,1,16,1
21,1,2,0,2,1,16,1
21,81,2,1,4,1,16,1
21,2235,2,0,2,1,16,1
15,514,3,0,2,2,12,2
29,53,3,1,2,2,3,2
27,231,3,1,3,2,3,2
25,6,2,0,2,,1,1
33,61,3,1,3,2,16,2
15,53,2,0,2,1,1,3
1,93,1,1,1,1,30,3
15,512,3,1,2,2,16,3
15,626,3,0,2,1,11,3
15,188,2,0,2,1,11,3
8,231,4,0,4,2,7,2
49,100,,,,,53,
48,108,2,1,2,2,11,1
34,242,2,1,2,1,1,1
34,392,2,1,3,1,11,2
6,242,3,0,2,1,11,2
50,134,,,,,7,
1,80,2,0,2,,16,2
33,378,3,0,2,1,12,1
17,384,3,1,2,2,14,2
43,52,3,0,2,2,14,1
5,65,3,0,2,2,14,2
5,53,3,0,2,2,14,2
4,19,6,1,4,2,37,2
4,79,6,1,4,2,37,1
4,73,8,0,8,4,21,1
15,511,3,0,2,2,1,1
4,4,4,1,3,5,19,2
4,115,5,1,4,3,13,1
4,4,4,1,5,2,52,1
25,147,3,0,2,2,1,1
15,392,2,0,2,2,1,2
15,512,3,0,2,1,14,3
2,1543,5,1,6,,8,2
5,524,3,1,3,2,14,1
5,524,3,1,3,2,14,1
29,787,3,0,2,1,36,2
21,79,2,0,2,1,14,1
7,679,3,0,2,1,14,3
29,213,3,0,2,1,14,2
4,27,,,,,10,
15,446,3,1,2,2,1,1
14,299,3,0,2,2,12,
14,299,3,0,2,1,12,
50,783,3,0,2,2,33,2
8,544,3,0,2,1,12,1
4,584,3,0,2,1,12,2
55,74,4,1,5,,7,3
11,176,4,1,5,,12,2
11,114,3,1,3,2,12,1
11,70,3,1,5,2,12,1
11,436,4,1,5,3,12,1
11,483,4,1,6,3,12,1
11,114,3,1,4,2,12,1
10,62,3,0,3,,12,2
11,116,4,1,3,2,12,2
11,2236,6,1,9,,12,3
11,345,4,1,6,3,12,
11,477,3,1,3,2,12,1
11,43,4,1,5,3,12,1
11,34,3,1,5,3,12,2
11,181,4,1,5,3,12,2
11,43,3,1,3,,12,1
11,247,3,0,2,1,12,1
11,37,2,0,2,1,1,1
11,74,3,1,3,2,12,1
11,116,3,1,3,2,12,2
11,47,2,0,2,1,1,1
11,1590,3,1,5,3,12,3
11,17,3,1,3,2,12,1
11,160,4,1,4,2,12,2
11,51,4,1,5,3,12,1
11,73,4,1,5,3,12,2
11,181,4,1,5,3,12,2
11,202,4,1,5,3,12,2
11,6,4,1,6,3,12,1
11,18,3,1,4,2,12,1
11,61,3,1,3,2,12,2
11,34,3,1,4,2,12,1
11,138,4,1,6,3,12,1
11,4,2,0,2,,1,1
11,2237,7,1,8,5,12,3
11,54,4,1,4,3,12,2
12,1,2,1,2,,12,2
11,116,3,1,2,1,12,1
11,123,2,0,2,,1,1
21,127,2,1,,1,12,1
12,27,4,1,4,,18,1
11,115,3,1,3,,12,2
11,17,3,1,4,,12,2
11,125,4,1,4,3,12,2
34,32,4,1,6,,12,2
11,77,4,1,4,2,12,1
11,95,4,1,6,3,12,1
11,79,1,1,,4,12,1
12,79,2,1,2,,12,2
12,27,5,2,6,,37,2
10,123,3,0,2,2,12,2
34,125,4,2,5,3,12,2
11,38,3,1,3,,12,1
11,116,3,1,3,2,12,1
11,79,3,1,3,2,12,1
28,1545,7,0,6,,2,1
11,258,4,1,5,3,12,1
11,547,3,1,3,2,12,1
11,147,3,2,4,3,12,2
11,115,4,1,3,2,12,2
11,62,3,1,,,12,2
11,867,5,1,6,,37,2
11,95,4,1,6,2,12,2
11,34,3,1,5,,12,1
11,116,3,1,3,2,12,1
11,79,3,1,4,2,12,1
21,238,2,0,3,,1,1
11,43,4,1,4,3,12,1
10,45,4,1,5,3,12,2
11,10,4,1,4,,12,1
10,147,3,1,3,2,12,2
34,93,3,1,5,2,12,1
34,125,4,2,5,3,12,2
11,247,1,0,1,1,1,1
11,7,4,1,5,,12,1
11,107,4,1,5,,12,2
11,237,3,1,5,3,12,2
11,320,3,1,5,4,12,2
11,40,3,1,3,2,12,2
11,316,3,1,3,2,12,1
11,320,3,1,4,2,12,2
11,968,6,1,6,,2,
23,536,4,2,6,3,3,2
23,1048,3,1,5,3,3,2
23,664,3,1,5,3,3,2
23,2238,4,1,6,3,3,2
4,645,3,0,2,1,1,1
23,44,4,1,5,3,14,2
3,724,3,0,2,1,3,2
15,392,1,0,1,1,14,1
3,511,3,0,2,1,3,2
3,696,3,0,2,1,3,2
3,90,3,0,2,2,3,2
3,41,3,1,3,,12,1
3,512,3,0,3,,3,1
34,25,1,1,1,1,1,1
3,400,3,0,2,,14,2
15,431,2,0,2,2,14,1
15,492,2,0,2,1,14,1
12,2239,3,1,3,2,3,2
12,2240,3,1,2,2,3,2
12,2241,3,0,2,2,14,2
12,2242,2,1,2,2,14,2
12,2243,2,0,2,2,14,2
3,277,3,0,2,,14,2
25,2244,2,0,2,1,1,1
3,53,3,0,3,1,3,2
25,2245,1,1,1,1,1,1
11,19,3,0,2,3,12,
21,160,1,0,2,2,1,1
1,77,3,1,4,2,12,1
14,126,3,0,3,2,16,1
19,1329,5,1,7,6,8,3
17,357,3,0,2,2,1,2
16,90,3,0,2,,26,2
15,393,3,0,2,,1,1
32,357,3,0,2,2,16,3
32,746,3,0,2,2,16,3
32,456,2,0,1,1,16,2
32,190,3,0,2,2,1,2
32,190,3,0,2,2,1,2
32,190,3,0,2,1,1,2
32,190,1,1,2,1,1,2
32,277,3,0,2,2,1,2
32,456,2,0,1,1,16,2
14,126,2,0,2,,11,1
14,126,2,0,2,,11,1
14,126,2,0,2,,11,1
14,126,2,0,2,,11,1
4,340,3,0,2,,12,2
4,509,3,0,2,,28,2
4,456,3,0,2,,12,2
4,357,3,0,2,,12,2
4,357,3,0,2,,12,2
14,357,3,0,3,,16,1
14,126,2,0,2,,1,1
4,249,3,0,2,,12,3
4,249,3,0,2,,12,3
4,1078,2,0,2,1,12,3
4,249,3,0,2,2,12,3
11,386,,,,1,12,1
2,115,1,1,1,1,16,2
2,436,4,1,5,2,3,1
43,47,3,0,2,2,12,2
17,511,3,0,2,1,3,2
17,21,3,0,2,1,14,1
17,488,3,0,2,1,3,2
17,71,3,0,2,1,3,2
32,20,3,1,3,1,3,2
32,300,3,1,3,1,3,2
17,90,2,0,2,1,14,2
4,25,4,0,3,,7,2
4,393,2,0,2,,7,2
6,147,4,0,3,,7,3
71,242,4,0,3,2,7,2
13,129,1,0,1,,11,1
20,53,3,0,2,2,11,2
21,1371,2,0,2,1,16,1
2,123,3,1,5,1,16,2
9,2246,1,0,1,1,11,1
48,116,2,0,2,1,11,1
11,43,3,1,3,3,14,3
21,79,2,1,3,1,14,1
21,2207,1,1,2,1,11,3
1,1651,4,1,6,3,3,1
9,2247,4,1,4,3,14,1
9,27,3,1,3,3,3,2
13,52,2,0,2,1,11,2
34,51,5,1,5,,34,2
11,250,3,0,2,1,3,3
3,2248,3,1,3,2,14,2
3,18,5,0,4,3,14,1
1,2249,3,1,5,2,3,1
1,857,2,0,1,1,11,1
34,202,5,1,5,4,9,2
34,12,5,1,5,4,34,2
11,2250,4,1,5,3,3,2
1,457,2,0,2,1,14,1
1,521,3,1,2,1,14,2
1,115,2,0,2,1,14,2
9,213,1,0,1,1,11,1
11,240,5,2,7,3,8,1
6,247,3,0,2,1,14,1
11,2251,3,1,5,2,3,2
33,384,1,0,1,1,11,1
23,364,1,0,1,1,11,1
48,544,3,0,2,1,6,1
21,6,2,1,2,1,16,2
38,48,4,0,3,3,64,1
11,178,4,1,5,3,3,2
24,213,1,0,1,,11,1
21,215,4,1,6,4,1,1
25,116,2,0,2,1,11,1
18,52,1,0,1,,1,2
21,990,4,1,6,4,1,2
21,2252,4,0,6,,1,2
21,262,4,1,6,3,1,2
21,288,3,0,4,,1,1
21,2253,5,0,6,,1,2
21,2254,4,0,6,,1,2
21,2255,4,0,6,,1,2
21,55,2,1,3,1,1,2
2,2256,3,1,5,2,1,2
2,2257,1,1,2,1,1,1
2,2258,2,1,3,,1,2
1,2259,6,1,8,3,1,2
1,2260,3,1,5,2,1,2
1,202,4,1,6,3,12,2
1,178,4,1,6,3,12,2
21,2261,4,1,6,2,1,2
21,95,3,0,4,,1,1
21,2262,3,0,4,,1,2
21,1046,2,0,3,,1,1
21,36,3,0,4,,1,1
21,43,2,0,2,,1,1
21,2263,4,1,6,4,1,2
1,54,4,0,5,,16,2
1,27,3,1,5,3,30,1
1,1427,3,1,5,3,30,1
2,1693,3,1,4,2,1,2
33,34,4,1,4,2,3,
4,71,7,0,5,2,13,2
14,116,4,1,4,,20,2
15,123,3,2,4,3,3,2
11,48,3,1,5,2,12,2
84,761,,,,,2,
53,342,,,,,2,
53,342,,,,,2,
1,32,5,1,7,2,12,2
11,188,1,0,1,1,1,1
11,6,4,1,4,3,12,2
18,10,3,0,3,2,12,2
15,299,5,0,3,1,43,2
12,6,6,1,5,2,13,
30,154,4,0,2,,19,
3,17,4,1,4,3,29,
20,357,3,0,2,1,12,1
41,4,1,0,1,1,12,1
11,43,4,1,5,2,29,1
15,323,2,2,2,2,15,3
4,474,3,0,2,1,28,
16,17,6,0,4,5,8,3
85,167,6,0,7,,10,2
42,115,3,1,3,2,35,1
16,390,4,0,3,,35,2
42,2264,3,1,3,2,35,1
42,94,3,1,3,,35,1
16,194,3,0,2,1,6,2
85,55,6,0,7,,41,3
12,452,5,1,4,2,20,2
16,123,5,0,4,,20,2
16,461,4,0,3,3,7,3
40,392,3,0,2,2,7,2
16,384,4,0,3,2,7,3
16,392,3,0,2,,26,2
30,47,5,0,3,4,51,2
16,544,3,0,2,,26,3
16,52,3,0,2,2,26,2
15,393,1,0,2,1,17,2
4,512,4,0,3,,7,3
5,6,5,0,6,,31,3
53,40,5,0,4,,20,2
4,194,3,0,2,,12,2
4,95,5,1,6,,2,
16,2265,3,0,2,1,28,3
26,129,1,0,1,1,1,1
13,43,3,0,2,1,1,3
